code,name,state,lon,lat
260540,Feira Nova,PE,-35.3801,-7.947
280220,Feira Nova,SE,-35.3801,-7.947
210407,Feira Nova do Maranhão,MA,-46.6786,-6.9651
291077,Feira da Mata,BA,-44.2804,-14.2092
291080,Feira de Santana,BA,-38.9598,-12.2579
240370,Felipe Guerra,RN,-37.6962,-5.598
312560,Felisburgo,MG,-40.7606,-16.6389
312570,Felixlândia,MG,-44.8989,-18.7578
430810,Feliz,RS,-51.3077,-29.4509
270270,Feliz Deserto,AL,-36.3029,-10.2925
510370,Feliz Natal,MT,-54.939,-12.3802
312540,Felício dos Santos,MG,-43.2467,-18.0761
410773,Fernandes Pinheiro,PR,-50.549,-25.4148
312580,Fernandes Tourinho,MG,-42.0831,-19.1528
210408,Fernando Falcão,MA,-45.3281,-6.3529
240375,Fernando Pedroza,RN,-36.5317,-5.6973
351560,Fernando Prestes,SP,-48.6874,-21.2661
260545,Fernando de Noronha,PE,-32.4248,-3.8561
351550,Fernandópolis,SP,-50.2501,-20.2826
351565,Fernão,SP,-49.521,-22.3595
351570,Ferraz de Vasconcelos,SP,-46.371,-23.5411
160023,Ferreira Gomes,AP,-51.18,0.858
260550,Ferreiros,PE,-35.2426,-7.4497
312590,Ferros,MG,-43.0195,-19.235
312595,Fervedouro,MG,-42.2783,-20.7294
410775,Figueira,PR,-50.406,-23.8481
500390,Figueirão,MS,-53.638,-18.6782
170765,Figueirópolis,TO,-49.1737,-12.1348
510380,Figueirópolis d`Oeste,MT,-49.1737,-12.1348
291085,Filadélfia,BA,-40.1304,-10.7419
170770,Filadélfia,TO,-40.1304,-10.7419
291090,Firmino Alves,BA,-39.9242,-14.9871
520780,Firminópolis,GO,-50.3011,-16.5753
270280,Flexeiras,AL,-35.7139,-9.2728
410785,Flor da Serra do Sul,PR,-53.3084,-26.259
420535,Flor do Sertão,SC,-53.3479,-26.7785
351580,Flora Rica,SP,-51.3805,-21.676
410780,Floraí,PR,-52.3009,-23.3205
351590,Floreal,SP,-50.1456,-20.6767
260560,Flores,PE,-37.9743,-7.862
430820,Flores da Cunha,RS,-51.1833,-29.0301
520790,Flores de Goiás,GO,-47.0395,-14.458
220380,Flores do Piauí,PI,-42.9247,-7.7941
410790,Floresta,PR,-38.5707,-8.5999
260570,Floresta,PE,-38.5707,-8.5999
291100,Floresta Azul,BA,-39.6562,-14.8592
150304,Floresta do Araguaia,PA,-49.7033,-7.5597
220385,Floresta do Piauí,PI,-41.7995,-7.4667
312600,Florestal,MG,-44.4329,-19.8876
410800,Florestópolis,PR,-51.3905,-22.8664
220390,Floriano,PI,-43.0246,-6.7715
430825,Floriano Peixoto,RS,-52.0856,-27.8603
420540,Florianópolis,SC,-48.5496,-27.5973
240380,Florânia,RN,-36.8103,-6.1235
351610,Florínia,SP,-50.6898,-22.8722
410810,Flórida,PR,-51.9541,-23.0861
351600,Flórida Paulista,SP,-51.1706,-21.615
130160,Fonte Boa,AM,-66.0948,-2.5147
430830,Fontoura Xavier,RS,-52.3445,-28.9817
312610,Formiga,MG,-45.4267,-20.4648
430840,Formigueiro,RS,-53.503,-29.9982
520800,Formosa,GO,-47.3301,-15.5492
210409,Formosa da Serra Negra,MA,-46.191,-6.4427
410820,Formosa do Oeste,PR,-53.3128,-24.2967
291110,Formosa do Rio Preto,BA,-45.1904,-11.0415
420543,Formosa do Sul,SC,-52.7935,-26.6478
520810,Formoso,GO,-46.2342,-14.9513
312620,Formoso,MG,-46.2342,-14.9513
170820,Formoso do Araguaia,TO,-49.5257,-11.806
430843,Forquetinha,RS,-52.1008,-29.3819
230435,Forquilha,CE,-40.2634,-3.7994
420545,Forquilhinha,SC,-49.4785,-28.7454
230440,Fortaleza,CE,-38.5218,-3.7305
312630,Fortaleza de Minas,MG,-46.7122,-20.8492
170825,Fortaleza do Tabocão,TO,-48.5206,-9.0561
210410,Fortaleza dos Nogueiras,MA,-46.1706,-6.9629
430845,Fortaleza dos Valos,RS,-53.2249,-28.7986
230445,Fortim,CE,-37.7981,-4.4513
210420,Fortuna,MA,-44.1543,-5.7331
312640,Fortuna de Minas,MG,-44.4467,-19.5608
410830,Foz do Iguaçu,PR,-54.5763,-25.5209
410845,Foz do Jordão,PR,-52.1209,-25.7377
420550,Fraiburgo,SC,-50.92,-27.0233
351620,Franca,SP,-47.401,-20.5382
220400,Francinópolis,PI,-42.2638,-6.3959
410832,Francisco Alves,PR,-53.8443,-24.0694
220410,Francisco Ayres,PI,-42.6946,-6.6222
312650,Francisco Badaró,MG,-42.3509,-16.9918
410840,Francisco Beltrão,PR,-53.0534,-26.0791
240390,Francisco Dantas,RN,-38.1212,-6.0723
312660,Francisco Dumont,MG,-44.2322,-17.312
220415,Francisco Macedo,PI,-40.7914,-7.3293
351630,Francisco Morato,SP,-46.7453,-23.2817
220420,Francisco Santos,PI,-41.1351,-6.9946
312670,Francisco Sá,MG,-43.4943,-16.4777
312675,Franciscópolis,MG,-42.0081,-17.9595
351640,Franco da Rocha,SP,-46.7244,-23.3328
230450,Frecheirinha,CE,-40.818,-3.7556
430850,Frederico Westphalen,RS,-53.3963,-27.3573
312680,Frei Gaspar,MG,-41.4294,-18.0656
312690,Frei Inocêncio,MG,-41.9065,-18.5632
312695,Frei Lagonegro,MG,-42.7658,-18.1675
250620,Frei Martinho,PB,-36.4535,-6.4034
260580,Frei Miguelinho,PE,-35.9113,-7.9392
280230,Frei Paulo,SE,-37.5356,-10.55
420555,Frei Rogério,SC,-50.8076,-27.175
312700,Fronteira,MG,-49.2028,-20.2861
312705,Fronteira dos Vales,MG,-40.9244,-16.8914
220430,Fronteiras,PI,-40.6157,-7.0881
312707,Fruta de Leite,MG,-42.5278,-16.1169
312710,Frutal,MG,-48.9406,-20.0247
240400,Frutuoso Gomes,RN,-37.8375,-6.1567
320220,Fundão,ES,-40.4051,-19.9332
312720,Funilândia,MG,-44.0569,-19.3669
291075,Fátima,BA,-48.9031,-10.7576
170755,Fátima,TO,-48.9031,-10.7576
500380,Fátima do Sul,MS,-54.5131,-22.3789
410770,Fênix,PR,-51.9784,-23.9153
351650,Gabriel Monteiro,SP,-50.5533,-21.5299
250625,Gado Bravo,PB,-35.7914,-7.5831
312730,Galiléia,MG,-41.5384,-19.0009
240410,Galinhos,RN,-36.2745,-5.0924
420560,Galvão,SC,-52.687,-26.4554
260590,Gameleira,PE,-35.3846,-8.5798
520815,Gameleira de Goiás,GO,-48.6454,-16.4854
312733,Gameleiras,MG,-43.1236,-15.0828
291120,Gandu,BA,-39.4845,-13.7448
260600,Garanhuns,PE,-36.4931,-8.8906
280240,Gararu,SE,-37.0828,-9.9689
430860,Garibaldi,RS,-51.5269,-29.2562
420570,Garopaba,SC,-48.624,-28.0275
150307,Garrafão do Norte,PA,-47.0513,-1.9282
430865,Garruchos,RS,-55.6383,-28.1892
420580,Garuva,SC,-48.8545,-26.0295
351670,Garça,SP,-49.6549,-22.2126
420590,Gaspar,SC,-48.9567,-26.9307
351680,Gastão Vidigal,SP,-50.1905,-20.7953
430870,Gaurama,RS,-52.0927,-27.5879
291125,Gavião,BA,-39.7801,-11.4714
351685,Gavião Peixoto,SP,-48.4929,-21.8378
510385,Gaúcha do Norte,MT,-53.2544,-13.1814
220435,Geminiano,PI,-41.3628,-7.1586
510390,General Carneiro,MT,-51.4413,-26.4766
410850,General Carneiro,PR,-51.4413,-26.4766
430880,General Câmara,RS,-51.7612,-29.9032
280250,General Maynard,SE,-36.985,-10.688
351690,General Salgado,SP,-50.3608,-20.6488
230460,General Sampaio,CE,-39.454,-4.0435
430885,Gentil,RS,-52.0349,-28.4319
291130,Gentio do Ouro,BA,-42.5062,-11.4301
351700,Getulina,SP,-49.9287,-21.7996
430890,Getúlio Vargas,RS,-52.2257,-27.8878
220440,Gilbués,PI,-45.3352,-9.8316
270290,Girau do Ponciano,AL,-36.8316,-9.884
430900,Giruá,RS,-54.3519,-28.0277
312735,Glaucilândia,MG,-43.6972,-16.8497
351710,Glicério,SP,-50.2089,-21.3832
430905,Glorinha,RS,-50.7869,-29.8788
291140,Glória,BA,-38.2553,-9.3429
510395,Glória d`Oeste,MT,-58.3108,-15.768
500400,Glória de Dourados,MS,-54.2313,-22.4174
260610,Glória do Goitá,PE,-35.2944,-7.9991
210430,Godofredo Viana,MA,-45.7725,-1.4129
410855,Godoy Moreira,PR,-51.9233,-24.1925
312737,Goiabeira,MG,-41.2246,-18.9804
260620,Goiana,PE,-34.9959,-7.5606
520850,Goiandira,GO,-48.0866,-18.1357
240420,Goianinha,RN,-35.2092,-6.2664
520880,Goianira,GO,-49.4255,-16.5002
170830,Goianorte,TO,-48.9341,-8.772
312738,Goianá,MG,-34.9959,-7.5606
520840,Goianápolis,GO,-49.0213,-16.5071
520860,Goianésia,GO,-49.1162,-15.3118
150309,Goianésia do Pará,PA,-49.0978,-3.8381
170900,Goiatins,TO,-47.3155,-7.7132
520910,Goiatuba,GO,-49.3641,-18.0155
410860,Goioerê,PR,-53.025,-24.1852
410865,Goioxim,PR,-51.9924,-25.1987
520890,Goiás,GO,-50.1389,-15.9322
520870,Goiânia,GO,-49.2533,-16.6809
291150,Gongogi,BA,-39.4665,-14.324
312750,Gonzaga,MG,-42.4786,-18.8225
312740,Gonçalves,MG,-45.8558,-22.6589
210440,Gonçalves Dias,MA,-44.2981,-5.1602
312760,Gouveia,MG,-43.7417,-18.4547
520915,Gouvelândia,GO,-50.1365,-18.4426
210450,Governador Archer,MA,-44.271,-5.0236
420600,Governador Celso Ramos,SC,-48.5576,-27.3172
240430,Governador Dix-Sept Rosado,RN,-37.5209,-5.4577
210455,Governador Edison Lobão,MA,-47.3646,-5.7497
210460,Governador Eugênio Barros,MA,-44.2441,-5.32
110100,Governador Jorge Teixeira,RO,-62.7326,-10.614
320225,Governador Lindenberg,ES,-40.4629,-19.2508
210462,Governador Luiz Rocha,MA,-44.0774,-5.4784
291160,Governador Mangabeira,BA,-39.0372,-12.6039
210465,Governador Newton Bello,MA,-45.6714,-3.4286
210467,Governador Nunes Freire,MA,-45.89,-2.1304
312770,Governador Valadares,MG,-41.9459,-18.8539
280260,Gracho Cardoso,SE,-37.1971,-10.2283
210480,Grajaú,MA,-46.1361,-5.8154
430910,Gramado,RS,-50.8725,-29.3787
430915,Gramado Xavier,RS,-52.5786,-29.2703
430912,Gramado dos Loureiros,RS,-52.9184,-27.444
410870,Grandes Rios,PR,-51.5064,-24.1455
260630,Granito,PE,-39.6165,-7.7146
230470,Granja,CE,-40.8279,-3.1208
230480,Granjeiro,CE,-39.2166,-6.8882
420620,Gravatal,SC,-49.0427,-28.3208
430920,Gravataí,RS,-50.9925,-29.9413
260640,Gravatá,PE,-35.5631,-8.1993
230465,Graça,CE,-40.7509,-4.0459
210470,Graça Aranha,MA,-44.3358,-5.4055
230490,Groaíras,CE,-40.3846,-3.9152
240440,Grossos,RN,-37.1511,-4.9843
312790,Grupiara,MG,-47.7225,-18.4928
312780,Grão Mogol,MG,-42.8933,-16.5661
420610,Grão Pará,SC,-49.2164,-28.1857
430925,Guabiju,RS,-51.6911,-28.5417
420630,Guabiruba,SC,-48.9781,-27.0864
220450,Guadalupe,PI,-43.5703,-6.788
351730,Guaimbê,SP,-49.8986,-21.9091
410890,Guairaçá,PR,-52.6863,-22.9345
351720,Guaiçara,SP,-49.8013,-21.6195
230495,Guaiúba,CE,-38.634,-4.0434
130165,Guajará,AM,-72.5833,-7.5456
110010,Guajará-Mirim,RO,-65.3328,-10.7804
291165,Guajeru,BA,-41.9381,-14.5467
240450,Guamaré,RN,-36.3197,-5.1075
410895,Guamiranga,PR,-50.8114,-25.1895
291170,Guanambi,BA,-42.7799,-14.2231
312800,Guanhães,MG,-42.933,-18.775
351760,Guapiara,SP,-48.5295,-24.1892
351750,Guapiaçu,SP,-49.2254,-20.7966
330185,Guapimirim,RJ,-42.9791,-22.5266
410900,Guapirama,PR,-50.0432,-23.5165
410910,Guaporema,PR,-52.7786,-23.3402
430940,Guaporé,RS,-51.8908,-28.8475
312810,Guapé,MG,-45.9175,-20.7619
520920,Guapó,GO,-49.5344,-16.8309
250630,Guarabira,PB,-35.4917,-6.8514
410920,Guaraci,PR,-48.9452,-20.4977
351790,Guaraci,SP,-48.9452,-20.4977
312820,Guaraciaba,MG,-53.5186,-26.6001
420640,Guaraciaba,SC,-53.5186,-26.6001
230500,Guaraciaba do Norte,CE,-40.7509,-4.1643
312825,Guaraciama,MG,-43.6717,-17.0144
230510,Guaramiranga,CE,-38.9339,-4.2615
420650,Guaramirim,SC,-49.0026,-26.4688
312840,Guarani,MG,-43.0481,-21.3588
351800,Guarani d`Oeste,SP,-50.338044,-20.073538
430950,Guarani das Missões,RS,-54.5629,-28.1491
520940,Guarani de Goiás,GO,-46.4782,-13.9394
410930,Guaraniaçu,PR,-52.8678,-25.1003
351810,Guarantã,SP,-49.5901,-21.8951
510410,Guarantã do Norte,MT,-54.9098,-9.9518
312830,Guaranésia,MG,-46.7957,-21.3025
320240,Guarapari,ES,-40.4985,-20.6719
410940,Guarapuava,PR,-51.4622,-25.3951
410950,Guaraqueçaba,PR,-48.329,-25.2984
351820,Guararapes,SP,-50.646,-21.2533
351830,Guararema,SP,-46.037,-23.4142
312850,Guarará,MG,-43.0378,-21.7319
291180,Guaratinga,BA,-39.7808,-16.5802
351840,Guaratinguetá,SP,-45.1909,-22.8058
410960,Guaratuba,PR,-48.5751,-25.8806
351780,Guaraçaí,SP,-51.2099,-21.0338
170930,Guaraí,TO,-48.5114,-8.8354
520929,Guaraíta,GO,-50.0289,-15.6318
312860,Guarda-Mor,MG,-47.0992,-17.7698
351850,Guareí,SP,-48.1837,-23.3714
351860,Guariba,SP,-48.2316,-21.3594
220455,Guaribas,PI,-43.6943,-9.3865
520945,Guarinos,GO,-49.7014,-14.7324
351870,Guarujá,SP,-46.2558,-23.9928
420660,Guarujá do Sul,SC,-53.5278,-26.385
351880,Guarulhos,SP,-46.5245,-23.4431
351770,Guará,SP,-47.825,-20.429
420665,Guatambú,SC,-52.7894,-27.1105
351885,Guatapará,SP,-48.0361,-21.4961
312870,Guaxupé,MG,-46.7191,-21.3088
320230,Guaçuí,ES,-41.6751,-20.7727
430930,Guaíba,RS,-51.3154,-30.1097
410880,Guaíra,PR,-48.3149,-20.3246
351740,Guaíra,SP,-48.3149,-20.3246
500410,Guia Lopes da Laguna,MS,-56.1117,-21.4583
312880,Guidoval,MG,-42.7997,-21.1514
312890,Guimarânia,MG,-46.7925,-18.8442
210490,Guimarães,MA,-44.602,-2.1276
510420,Guiratinga,MT,-53.7575,-16.346
312900,Guiricema,MG,-42.719,-21.0085
312910,Gurinhatã,MG,-49.7869,-19.2142
250640,Gurinhém,PB,-35.4247,-7.1243
250650,Gurjão,PB,-36.4868,-7.2474
170950,Gurupi,TO,-49.068,-11.7279
150310,Gurupá,PA,-51.6338,-1.4141
351890,Guzolândia,SP,-50.6623,-20.6492
351660,Gália,SP,-49.5516,-22.2937
430955,Harmonia,RS,-51.4223,-29.55
520960,Heitoraí,GO,-49.8268,-15.719
312920,Heliodora,MG,-45.5422,-22.0675
291185,Heliópolis,BA,-38.2815,-10.6753
351900,Herculândia,SP,-50.3866,-22.0068
430710,Herval,RS,-53.3951,-32.0261
420670,Herval d`Oeste,SC,-53.3951,-32.0261
430957,Herveiras,RS,-52.6529,-29.4545
520980,Hidrolina,GO,-49.4694,-14.7222
230520,Hidrolândia,CE,-40.4056,-4.4096
520970,Hidrolândia,GO,-40.4056,-4.4096
351905,Holambra,SP,-47.0545,-22.6332
410965,Honório Serpa,PR,-52.3838,-26.1431
230523,Horizonte,CE,-38.4966,-4.0965
430960,Horizontina,RS,-54.309,-27.6279
351907,Hortolândia,SP,-47.22,-22.8583
220460,Hugo Napoleão,PI,-42.5574,-5.989
430965,Hulha Negra,RS,-53.87,-31.4075
130170,Humaitá,AM,-53.972,-27.5661
430970,Humaitá,RS,-53.972,-27.5661
210500,Humberto de Campos,MA,-43.4649,-2.5983
351910,Iacanga,SP,-49.0226,-21.8928
520990,Iaciara,GO,-46.6343,-14.1015
351920,Iacri,SP,-50.6893,-21.859
312930,Iapu,MG,-42.2172,-19.4364
351925,Iaras,SP,-49.1594,-22.8743
260650,Iati,PE,-36.8498,-9.0456
291190,Iaçu,BA,-40.2106,-12.7672
410970,Ibaiti,PR,-50.1906,-23.8453
430975,Ibarama,RS,-53.1311,-29.4212
230526,Ibaretama,CE,-38.6657,-4.7504
270300,Ibateguara,AL,-35.9373,-8.9782
320245,Ibatiba,ES,-41.5083,-20.2343
351930,Ibaté,SP,-47.999,-21.9554
410975,Ibema,PR,-53.0072,-25.1193
312940,Ibertioga,MG,-43.9661,-21.4311
420675,Ibiam,SC,-51.2352,-27.1847
230530,Ibiapina,CE,-40.8911,-3.924
250660,Ibiara,PB,-38.4035,-7.4998
291200,Ibiassucê,BA,-42.2576,-14.2714
430980,Ibiaçá,RS,-51.8599,-28.0566
312960,Ibiaí,MG,-44.9139,-16.8611
291210,Ibicaraí,BA,-39.5891,-14.8625
420680,Ibicaré,SC,-51.3681,-27.0881
291220,Ibicoara,BA,-41.2851,-13.4131
230533,Ibicuitinga,CE,-38.6366,-4.9767
291230,Ibicuí,BA,-39.9879,-14.845
260660,Ibimirim,PE,-37.6941,-8.5379
291240,Ibipeba,BA,-42.0113,-11.6425
291250,Ibipitanga,BA,-42.4856,-12.8804
410980,Ibiporã,PR,-51.0522,-23.2659
291260,Ibiquera,BA,-40.9322,-12.6487
312965,Ibiracatu,MG,-44.1651,-15.6666
312970,Ibiraci,MG,-47.1222,-20.4619
430990,Ibiraiaras,RS,-51.6367,-28.3706
260670,Ibirajuba,PE,-36.1812,-8.5763
420690,Ibirama,SC,-49.5173,-27.0543
291270,Ibirapitanga,BA,-39.3715,-14.1618
430995,Ibirapuitã,RS,-52.5171,-28.6227
291280,Ibirapuã,BA,-40.1097,-17.6873
351950,Ibirarema,SP,-50.0738,-22.8138
291290,Ibirataia,BA,-39.6394,-14.0689
320250,Ibiraçu,ES,-40.3687,-19.8309
312980,Ibirité,MG,-44.0589,-20.0217
431000,Ibirubá,RS,-53.0961,-28.6302
351940,Ibirá,SP,-49.2448,-21.083
291300,Ibitiara,BA,-42.2172,-12.6494
351960,Ibitinga,SP,-48.8319,-21.7562
320255,Ibitirama,ES,-41.6647,-20.5394
291310,Ibititá,BA,-41.9782,-11.5461
312990,Ibitiúra de Minas,MG,-46.4397,-22.0608
313000,Ibituruna,MG,-44.7475,-21.1522
312950,Ibiá,MG,-46.5387,-19.4772
351970,Ibiúna,SP,-47.221,-23.6548
291320,Ibotirama,BA,-43.2181,-12.183
230535,Icapuí,CE,-37.3535,-4.7158
313005,Icaraí de Minas,MG,-44.9023,-16.2177
410990,Icaraíma,PR,-53.6162,-23.3948
210510,Icatu,MA,-44.0501,-2.7721
291330,Ichu,BA,-39.1907,-11.7456
320260,Iconha,ES,-40.8109,-20.7935
351980,Icém,SP,-49.1915,-20.3391
230540,Icó,CE,-38.8576,-6.4004
240460,Ielmo Marinho,RN,-35.552,-5.8228
351990,Iepê,SP,-51.0779,-22.6602
270310,Igaci,AL,-36.6372,-9.5377
291340,Igaporã,BA,-42.7168,-13.7725
250260,Igaracy,PB,-38.1487,-7.182
352010,Igarapava,SP,-47.7477,-20.0411
313010,Igarapé,MG,-44.3017,-20.0706
210520,Igarapé Grande,MA,-44.8558,-4.6625
210515,Igarapé do Meio,MA,-45.1873,-3.6398
150320,Igarapé-Açu,PA,-47.626,-1.1254
150330,Igarapé-Miri,PA,-48.9575,-1.9753
260680,Igarassu,PE,-34.9061,-7.8354
313020,Igaratinga,MG,-44.7089,-19.9553
352020,Igaratá,SP,-46.1569,-23.2063
352000,Igaraçu do Tietê,SP,-48.5597,-22.509
291345,Igrapiúna,BA,-39.1423,-13.8219
270320,Igreja Nova,AL,-36.6582,-10.1267
431010,Igrejinha,RS,-50.7919,-29.5693
330187,Iguaba Grande,RJ,-42.2287,-22.8387
352030,Iguape,SP,-47.5564,-24.7043
260690,Iguaracy,PE,-37.4082,-7.8418
411000,Iguaraçu,PR,-51.8256,-23.1949
313030,Iguatama,MG,-45.7111,-20.1744
500430,Iguatemi,MS,-54.5637,-23.6736
230550,Iguatu,CE,-39.2972,-6.3619
411005,Iguatu,PR,-39.2972,-6.3619
291350,Iguaí,BA,-40.0894,-14.7528
313040,Ijaci,MG,-44.9253,-21.1703
431020,Ijuí,RS,-53.92,-28.388
352042,Ilha Comprida,SP,-47.5526,-24.7445
220465,Ilha Grande,PI,-41.8186,-2.8577
352044,Ilha Solteira,SP,-51.3411,-20.4281
280270,Ilha das Flores,SE,-36.537,-10.4366
260760,Ilha de Itamaracá,PE,-34.8303,-7.7477
352040,Ilhabela,SP,-45.3581,-23.7781
420710,Ilhota,SC,-48.8285,-26.9023
291360,Ilhéus,BA,-39.046,-14.793
313050,Ilicínea,MG,-45.8264,-20.939
431030,Ilópolis,RS,-52.1258,-28.9282
250670,Imaculada,PB,-37.5117,-7.3872
420720,Imaruí,SC,-48.8232,-28.1962
411007,Imbaú,PR,-50.7557,-24.4476
420730,Imbituba,SC,-48.6659,-28.2284
411010,Imbituva,PR,-50.5989,-25.2285
420740,Imbuia,SC,-49.4218,-27.4908
431033,Imbé,RS,-50.1281,-29.9753
313055,Imbé de Minas,MG,-41.9694,-19.5989
431036,Imigrante,RS,-51.7748,-29.3508
210530,Imperatriz,MA,-47.4781,-5.5269
520993,Inaciolândia,GO,-49.9888,-18.4864
411030,Inajá,PR,-52.1976,-22.753
260700,Inajá,PE,-52.1976,-22.753
313060,Inconfidentes,MG,-46.3278,-22.3169
313065,Indaiabira,MG,-42.1981,-15.4914
420750,Indaial,SC,-49.2371,-26.9
352050,Indaiatuba,SP,-47.2181,-23.0903
230560,Independência,CE,-40.3103,-5.3972
431040,Independência,RS,-40.3103,-5.3972
352060,Indiana,SP,-51.2535,-22.1749
313070,Indianópolis,MG,-47.9176,-19.0396
411040,Indianópolis,PR,-47.9176,-19.0396
352070,Indiaporã,SP,-50.2906,-19.9802
520995,Indiara,GO,-49.9862,-17.1387
280280,Indiaroba,SE,-37.5075,-11.5251
510450,Indiavaí,MT,-58.5802,-15.4921
260710,Ingazeira,PE,-37.4576,-7.6691
313080,Ingaí,MG,-44.9172,-21.4008
250680,Ingá,PB,-35.611,-7.2905
431041,Inhacorá,RS,-54.0214,-27.8812
291370,Inhambupe,BA,-38.3597,-11.7922
150340,Inhangapi,PA,-47.9109,-1.4284
270330,Inhapi,AL,-37.7481,-9.2221
313090,Inhapim,MG,-42.121,-19.5502
313100,Inhaúma,MG,-44.3892,-19.4903
220470,Inhuma,PI,-41.7088,-6.6671
521000,Inhumas,GO,-49.5001,-16.3611
313110,Inimutaba,MG,-44.3624,-18.7302
500440,Inocência,MS,-51.9281,-19.7277
411020,Inácio Martins,PR,-51.0769,-25.5704
352080,Inúbia Paulista,SP,-50.9612,-21.7695
420757,Iomerê,SC,-51.2406,-27.002
313115,Ipaba,MG,-42.42,-19.4114
521010,Ipameri,GO,-48.1581,-17.7215
313120,Ipanema,MG,-41.7139,-19.8
240470,Ipanguaçu,RN,-36.8594,-5.5091
230565,Ipaporanga,CE,-40.7601,-4.9032
313130,Ipatinga,MG,-42.5271,-19.4778
230570,Ipaumirim,CE,-38.718,-6.7886
352090,Ipaussu,SP,-49.6284,-23.0553
291380,Ipecaetá,BA,-39.3064,-12.3158
352100,Iperó,SP,-47.6876,-23.3509
352110,Ipeúna,SP,-47.7151,-22.4355
313140,Ipiaçu,MG,-49.944,-18.6934
291390,Ipiaú,BA,-39.7373,-14.1318
352115,Ipiguá,SP,-49.3881,-20.6573
420760,Ipira,SC,-39.7417,-12.1578
411050,Ipiranga,PR,-50.5857,-25.023
521015,Ipiranga de Goiás,GO,-49.6695,-15.1689
510452,Ipiranga do Norte,MT,-56.1531,-12.2408
220480,Ipiranga do Piauí,PI,-41.7381,-6.8242
431046,Ipiranga do Sul,RS,-52.4252,-27.9368
291400,Ipirá,BA,-39.7417,-12.1578
130180,Ipixuna,AM,-71.6934,-7.0479
150345,Ipixuna do Pará,PA,-47.4965,-2.5592
260720,Ipojuca,PE,-35.0611,-8.3981
352120,Iporanga,SP,-48.594,-24.5843
521020,Iporá,GO,-51.1181,-16.4408
411060,Iporã,PR,-51.1181,-16.4408
420765,Iporã do Oeste,SC,-53.535,-26.9881
230580,Ipu,CE,-40.7095,-4.3233
420768,Ipuaçu,SC,-52.4556,-26.635
260730,Ipubi,PE,-40.1494,-7.6535
240480,Ipueira,RN,-37.1985,-6.8153
230590,Ipueiras,CE,-40.7168,-4.5427
170980,Ipueiras,TO,-40.7168,-4.5427
313150,Ipuiúna,MG,-46.1897,-22.0993
420770,Ipumirim,SC,-52.1357,-27.0762
291410,Ipupiara,BA,-42.6111,-11.8221
352130,Ipuã,SP,-48.0125,-20.4442
431043,Ipê,RS,-51.2806,-28.8184
230600,Iracema,CE,-38.3028,-5.8106
140028,Iracema,RR,-38.3028,-5.8106
411065,Iracema do Oeste,PR,-53.3539,-24.4279
420775,Iraceminha,SC,-53.2728,-26.8237
352140,Iracemápolis,SP,-47.523,-22.5832
291420,Irajuba,BA,-40.0842,-13.2525
291430,Iramaia,BA,-40.9576,-13.2937
130185,Iranduba,AM,-60.1867,-3.2758
420780,Irani,SC,-51.9011,-27.023
352160,Irapuru,SP,-51.3495,-21.5692
352150,Irapuã,SP,-49.4164,-21.2768
291440,Iraquara,BA,-41.6208,-12.2437
291450,Irará,BA,-38.7643,-12.0436
411070,Irati,PR,-50.6493,-25.4697
420785,Irati,SC,-50.6493,-25.4697
230610,Irauçuba,CE,-39.7842,-3.7476
431050,Iraí,RS,-53.2543,-27.1951
313160,Iraí de Minas,MG,-47.4642,-18.9865
291460,Irecê,BA,-41.8535,-11.3033
411080,Iretama,PR,-52.1024,-24.4213
420790,Irineópolis,SC,-50.7957,-26.242
150350,Irituia,PA,-47.4405,-1.7699
320265,Irupi,ES,-41.6397,-20.347
220490,Isaías Coelho,PI,-41.6771,-7.7356
521030,Israelândia,GO,-50.9044,-16.3165
431053,Itaara,RS,-53.7558,-29.6071
250690,Itabaiana,PB,-37.4271,-10.6856
280290,Itabaiana,SE,-37.4271,-10.6856
280300,Itabaianinha,SE,-37.7867,-11.276
291465,Itabela,BA,-39.562,-16.5743
291470,Itaberaba,BA,-40.3059,-12.5242
521040,Itaberaí,GO,-49.806,-16.0206
352170,Itaberá,SP,-49.1399,-23.8621
280310,Itabi,SE,-37.1018,-10.1263
313170,Itabira,MG,-43.2266,-19.6186
313180,Itabirinha,MG,-41.234,-18.5712
313190,Itabirito,MG,-43.8029,-20.252
330190,Itaboraí,RJ,-42.8557,-22.7496
291480,Itabuna,BA,-39.2781,-14.7876
171050,Itacajá,TO,-47.7726,-8.3929
313200,Itacambira,MG,-43.3131,-17.0672
313210,Itacarambi,MG,-44.0922,-15.1
291490,Itacaré,BA,-38.9951,-14.2781
130190,Itacoatiara,AM,-58.4439,-3.1429
260740,Itacuruba,PE,-38.6868,-8.7284
431055,Itacurubi,RS,-55.2361,-28.7962
291500,Itaeté,BA,-40.9725,-12.9864
291510,Itagi,BA,-40.0069,-14.1628
291520,Itagibá,BA,-39.8453,-14.2892
291530,Itagimirim,BA,-39.6148,-16.0853
411090,Itaguajé,PR,-51.9674,-22.6183
313220,Itaguara,MG,-44.4881,-20.3914
521056,Itaguari,GO,-49.6071,-15.918
521060,Itaguaru,GO,-49.6337,-15.7614
171070,Itaguatins,TO,-47.4815,-5.7697
320270,Itaguaçu,ES,-40.8565,-19.8015
291535,Itaguaçu da Bahia,BA,-42.3997,-11.0147
